probability,decision,risk_level
0.04312463483385026,APPROVE,Low
0.707726515630769,REJECT,High
0.6446258842658078,REJECT,High
0.40794804895866044,REJECT,High
0.4980342266961209,REJECT,High
0.20350426429560248,REVIEW,Medium
0.5005430456184574,REJECT,High
0.48310951202922786,REJECT,High
0.46837247034258694,REJECT,High
0.09977275769606059,APPROVE,Low
0.6217664252283813,REJECT,High
0.7753073834065142,REJECT,High
0.16202028029334747,APPROVE,Low
0.5970064437344574,REJECT,High
0.3625083273591169,REVIEW,Medium
0.48882850801756794,REJECT,High
0.32341221902097744,REVIEW,Medium
0.45293766844887934,REJECT,High
0.34202467225784994,REVIEW,Medium
0.3042960834679838,REVIEW,Medium
0.4735139764047885,REJECT,High
0.7092028859527794,REJECT,High
0.49967368810626644,REJECT,High
0.14035147373723644,APPROVE,Low
0.1893419161726183,APPROVE,Low
0.45304856344067185,REJECT,High
0.37901555070885606,REVIEW,Medium
0.4576086658654226,REJECT,High
0.32973003559132535,REVIEW,Medium
0.13895785296554283,APPROVE,Low
0.2867576626460927,REVIEW,Medium
0.40805066636240495,REJECT,High
0.44939002844893167,REJECT,High
0.14672162621144674,APPROVE,Low
0.481337176014416,REJECT,High
0.22353322447928478,REVIEW,Medium
0.1642755509493108,APPROVE,Low
0.32963993249681767,REVIEW,Medium
0.46943010362579274,REJECT,High
0.3759987968099174,REVIEW,Medium
0.47409088253483944,REJECT,High
0.5927940759501857,REJECT,High
0.5132772848482566,REJECT,High
0.5169347936536854,REJECT,High
0.38496391974150584,REVIEW,Medium
0.21016813804467663,REVIEW,Medium
0.17354780450249405,APPROVE,Low
0.2678869826649706,REVIEW,Medium
0.8706919169142643,REJECT,High
0.714359386434375,REJECT,High
0.433507165903819,REJECT,High
0.2290891473542835,REVIEW,Medium
0.10536495383540895,APPROVE,Low
0.27742505160818837,REVIEW,Medium
0.26957496514246754,REVIEW,Medium
0.3240038717190947,REVIEW,Medium
0.7611976404881321,REJECT,High
0.7683145718757818,REJECT,High
0.3555688814193488,REVIEW,Medium
0.29930630595951013,REVIEW,Medium
0.745818859459505,REJECT,High
0.46338607791375247,REJECT,High
0.8641443614332995,REJECT,High
0.47572917801298936,REJECT,High
0.5413367246910004,REJECT,High
0.6169418653834436,REJECT,High
0.4238761257373773,REJECT,High
0.3727867463705524,REVIEW,Medium
0.39784373506563686,REVIEW,Medium
0.359553094032739,REVIEW,Medium
0.28165103919181655,REVIEW,Medium
0.421633487398891,REJECT,High
0.41161003116083056,REJECT,High
0.41025276851094705,REJECT,High
0.2190113237038393,REVIEW,Medium
0.3571136444691767,REVIEW,Medium
0.3539142217639154,REVIEW,Medium
0.29264184748973077,REVIEW,Medium
0.41080952232396467,REJECT,High
0.27972900757820235,REVIEW,Medium
0.4543919536012762,REJECT,High
0.40129699878052777,REJECT,High
0.6822915104680186,REJECT,High
0.47921388615270777,REJECT,High
0.1963380557042849,APPROVE,Low
0.3766967594040817,REVIEW,Medium
0.5011573636130311,REJECT,High
0.3464168007028896,REVIEW,Medium
0.46333301525962517,REJECT,High
0.4316612481821807,REJECT,High
0.5485900947080954,REJECT,High
0.9178453146357561,REJECT,High
0.46978404718778505,REJECT,High
0.4865371727881796,REJECT,High
0.26512564182476467,REVIEW,Medium
0.4370787470911836,REJECT,High
0.5133980148714049,REJECT,High
0.34319893538263485,REVIEW,Medium
0.5012747412395141,REJECT,High
0.43532044002226844,REJECT,High
0.6849853393805302,REJECT,High
0.607631637071159,REJECT,High
0.36854269390895195,REVIEW,Medium
0.6659211341795975,REJECT,High
0.2937644474269993,REVIEW,Medium
0.7391622963647704,REJECT,High
0.1145786270956092,APPROVE,Low
0.42041807240022677,REJECT,High
0.3054148833228414,REVIEW,Medium
0.6397468561542223,REJECT,High
0.15482755244887977,APPROVE,Low
0.6668255665922049,REJECT,High
0.4314003400641897,REJECT,High
0.5510767863973888,REJECT,High
0.11051553507534088,APPROVE,Low
0.6666955701442253,REJECT,High
0.24523243636778888,REVIEW,Medium
0.47720007382631047,REJECT,High
0.2596877579631268,REVIEW,Medium
0.22004834157868816,REVIEW,Medium
0.3367318979826141,REVIEW,Medium
0.40549189832846494,REJECT,High
0.31125013759487424,REVIEW,Medium
0.2822347834301114,REVIEW,Medium
0.2979129530462759,REVIEW,Medium
5.889649228914314e-08,APPROVE,Low
0.2694795638924757,REVIEW,Medium
0.5004812621737368,REJECT,High
0.15247726404134848,APPROVE,Low
0.5351002305500084,REJECT,High
0.18297348855325282,APPROVE,Low
0.6053594328184995,REJECT,High
0.40608632263340144,REJECT,High
0.43450056331784365,REJECT,High
0.4861580135430945,REJECT,High
0.9136413108771368,REJECT,High
0.4569298142196224,REJECT,High
0.49211390223395896,REJECT,High
0.357398182530438,REVIEW,Medium
0.4389214075461203,REJECT,High
0.4366143289472104,REJECT,High
0.5031376899803732,REJECT,High
0.4620294671230606,REJECT,High
0.2750645241169966,REVIEW,Medium
0.6825602496448625,REJECT,High
0.2501367632850913,REVIEW,Medium
0.642830033574804,REJECT,High
0.4099291708347408,REJECT,High
0.2857905987527565,REVIEW,Medium
0.4312333246385034,REJECT,High
0.30934754235328615,REVIEW,Medium
0.17760046665793708,APPROVE,Low
0.24522037076822542,REVIEW,Medium
0.7032286664472888,REJECT,High
0.30717648562102123,REVIEW,Medium
0.3048607181442323,REVIEW,Medium
0.46658147748025597,REJECT,High
0.4241134913668066,REJECT,High
0.38122137477378315,REVIEW,Medium
0.4008439957006947,REJECT,High
0.8168126238935342,REJECT,High
0.23998819827922221,REVIEW,Medium
0.34808207717128,REVIEW,Medium
0.4966729321145855,REJECT,High
0.5627652342671327,REJECT,High
0.7737059661201129,REJECT,High
0.2873272835597908,REVIEW,Medium
0.2885372862170204,REVIEW,Medium
0.1172560922234947,APPROVE,Low
0.3500185173517932,REVIEW,Medium
0.406865172866244,REJECT,High
0.19518410667777022,APPROVE,Low
0.2787944673614364,REVIEW,Medium
0.33474557897283413,REVIEW,Medium
0.3357278138546365,REVIEW,Medium
0.43165842347946093,REJECT,High
0.3311705681319528,REVIEW,Medium
0.43866605466693187,REJECT,High
0.20503671663676323,REVIEW,Medium
0.2394589667736138,REVIEW,Medium
0.14929026719875835,APPROVE,Low
0.13880756961749427,APPROVE,Low
0.20296005480485851,REVIEW,Medium
0.7191446849150325,REJECT,High
0.33783449849788366,REVIEW,Medium
0.2830424643277944,REVIEW,Medium
0.375752563844996,REVIEW,Medium
0.47823427686118075,REJECT,High
0.4169058318255053,REJECT,High
0.7889733528985398,REJECT,High
0.39124253972369033,REVIEW,Medium
0.513195312590478,REJECT,High
0.6767444325316667,REJECT,High
0.3355005531844879,REVIEW,Medium
0.49498453848444557,REJECT,High
0.4538952976521009,REJECT,High
0.2625554850766461,REVIEW,Medium
0.2551626571706268,REVIEW,Medium
0.30446173929870957,REVIEW,Medium
0.47563518912750324,REJECT,High
0.13610317333800218,APPROVE,Low
0.5200232608863076,REJECT,High
0.6318952426428375,REJECT,High
0.4557842997775404,REJECT,High
0.2934114270009873,REVIEW,Medium
0.4518878623373756,REJECT,High
0.5182555035310624,REJECT,High
0.38323464032153126,REVIEW,Medium
0.6164474003186092,REJECT,High
0.09831129627544728,APPROVE,Low
0.32814417870229257,REVIEW,Medium
0.4000717713669211,REJECT,High
0.48895611905228287,REJECT,High
0.5675591356874128,REJECT,High
0.5106106397813451,REJECT,High
0.7696270512506115,REJECT,High
0.2899836755985995,REVIEW,Medium
0.4476194746765759,REJECT,High
0.5721149427568091,REJECT,High
0.47754009282132154,REJECT,High
0.24327311156733908,REVIEW,Medium
0.8608966349042357,REJECT,High
0.30960954430069243,REVIEW,Medium
0.2653956138297541,REVIEW,Medium
0.12426188309275428,APPROVE,Low
0.23360713452731294,REVIEW,Medium
0.15060662457539617,APPROVE,Low
0.39269485533371923,REVIEW,Medium
0.14512695917351787,APPROVE,Low
0.49047691176147623,REJECT,High
0.3549843101148748,REVIEW,Medium
0.4019015126857518,REJECT,High
0.3655392687129169,REVIEW,Medium
0.25807946015758026,REVIEW,Medium
0.25375562629657705,REVIEW,Medium
0.4826680308940003,REJECT,High
0.29976245879749736,REVIEW,Medium
0.4670567448188922,REJECT,High
0.3042239598969197,REVIEW,Medium
0.3553049089132527,REVIEW,Medium
0.36699876041094354,REVIEW,Medium
0.15971678640110443,APPROVE,Low
0.5876726920935439,REJECT,High
0.4471889620284091,REJECT,High
0.7020078501909215,REJECT,High
0.3705894365181218,REVIEW,Medium
0.22958880008527655,REVIEW,Medium
0.6509338100287968,REJECT,High
0.1341130570173369,APPROVE,Low
0.738224621298879,REJECT,High
0.3421478793715327,REVIEW,Medium
0.4763454173657465,REJECT,High
0.23457746912791147,REVIEW,Medium
0.46855778648457896,REJECT,High
0.5002457978446474,REJECT,High
0.1508688116709547,APPROVE,Low
0.29772087870343106,REVIEW,Medium
0.5946223476775016,REJECT,High
0.6545608018226503,REJECT,High
0.8205084293631628,REJECT,High
0.23135927245472895,REVIEW,Medium
0.307684578996385,REVIEW,Medium
0.5480996083284485,REJECT,High
0.4219524590439494,REJECT,High
0.4136714036014791,REJECT,High
0.4303909563939736,REJECT,High
0.373646719565194,REVIEW,Medium
0.15222720981692284,APPROVE,Low
0.5190753507777672,REJECT,High
0.2746556450471834,REVIEW,Medium
0.7744630791560506,REJECT,High
0.4902498798144342,REJECT,High
0.3321767501725242,REVIEW,Medium
0.2972970630495209,REVIEW,Medium
0.75627228646466,REJECT,High
0.46163162228645505,REJECT,High
0.15324090985202618,APPROVE,Low
0.5014073050417877,REJECT,High
0.6514967585946912,REJECT,High
0.44802587361128604,REJECT,High
0.24056015119964122,REVIEW,Medium
0.15479293107855677,APPROVE,Low
0.6896385720895348,REJECT,High
0.2655001062970508,REVIEW,Medium
0.088894363937443,APPROVE,Low
0.10388619369439504,APPROVE,Low
0.20262852936255496,REVIEW,Medium
0.13552904529386214,APPROVE,Low
0.34675561265054894,REVIEW,Medium
0.6532628624353142,REJECT,High
0.5282145577071226,REJECT,High
0.531067883160267,REJECT,High
0.5509409471255835,REJECT,High
0.13890727652513823,APPROVE,Low
0.44318321351106876,REJECT,High
0.7617750539698392,REJECT,High
0.38976071116489136,REVIEW,Medium
0.4760389513678086,REJECT,High
0.3456393401327917,REVIEW,Medium
0.4523468348508801,REJECT,High
1.9308520514389908e-07,APPROVE,Low
0.1394733167557216,APPROVE,Low
0.6684212908286407,REJECT,High
0.3493425225136785,REVIEW,Medium
0.5724468572800125,REJECT,High
0.5868460428185891,REJECT,High
0.4731993756611073,REJECT,High
0.4805291154695391,REJECT,High
0.415821966940657,REJECT,High
0.1593053475491532,APPROVE,Low
0.4632458550564189,REJECT,High
0.35999123503087366,REVIEW,Medium
0.6860669618399555,REJECT,High
0.7225952187500114,REJECT,High
0.12735426536981703,APPROVE,Low
0.3171987868735094,REVIEW,Medium
0.7001621677108543,REJECT,High
0.4204012166891241,REJECT,High
0.6423529763040035,REJECT,High
0.6439488562622839,REJECT,High
0.4470459865381806,REJECT,High
0.19317100136925272,APPROVE,Low
0.37360211949731814,REVIEW,Medium
0.4548483344947194,REJECT,High
0.6807250028032346,REJECT,High
0.5096874726394193,REJECT,High
0.4795934355064172,REJECT,High
0.5158837079755969,REJECT,High
0.08342269070244962,APPROVE,Low
0.4666670048875562,REJECT,High
0.21016693571898484,REVIEW,Medium
0.1616364231901185,APPROVE,Low
0.28973773449367646,REVIEW,Medium
0.7389242493199105,REJECT,High
0.6284364360003448,REJECT,High
0.43678875558874647,REJECT,High
0.3852821067687484,REVIEW,Medium
0.1660734963577655,APPROVE,Low
0.32573114889919014,REVIEW,Medium
0.3449291558719472,REVIEW,Medium
0.48443482206727734,REJECT,High
0.1930260173903006,APPROVE,Low
0.35395652301516894,REVIEW,Medium
0.4684535599157544,REJECT,High
0.450491453693022,REJECT,High
0.32556030717732587,REVIEW,Medium
0.3129825125900192,REVIEW,Medium
0.28176461928363405,REVIEW,Medium
0.2871807059255247,REVIEW,Medium
0.12109282351697308,APPROVE,Low
0.4772713477098642,REJECT,High
0.11715343731317558,APPROVE,Low
0.6914338576989667,REJECT,High
0.15991555709689928,APPROVE,Low
0.4679832050078201,REJECT,High
0.2640927988481925,REVIEW,Medium
0.3756788283152103,REVIEW,Medium
0.3036299576357837,REVIEW,Medium
0.7819147416806066,REJECT,High
0.16278087530409172,APPROVE,Low
0.5028538711742342,REJECT,High
0.43244157400037586,REJECT,High
0.5360262716691642,REJECT,High
0.1953648323370654,APPROVE,Low
0.5583899452671838,REJECT,High
0.5090628992386395,REJECT,High
0.38579922620332485,REVIEW,Medium
0.772611697457116,REJECT,High
0.19123527435999949,APPROVE,Low
0.3751206692149355,REVIEW,Medium
0.6941942588638074,REJECT,High
0.643120742022657,REJECT,High
0.6631455737456232,REJECT,High
0.7112661623261899,REJECT,High
0.6977619507615618,REJECT,High
0.727158008140892,REJECT,High
0.10219992247581976,APPROVE,Low
0.43877312826266135,REJECT,High
0.4922665586055904,REJECT,High
0.43288209966756214,REJECT,High
0.7769506289771665,REJECT,High
0.5464632673569151,REJECT,High
0.30732299156447573,REVIEW,Medium
0.18606411262166972,APPROVE,Low
0.43777511582998163,REJECT,High
0.5716261534923365,REJECT,High
0.5686349606605937,REJECT,High
0.2217862721775269,REVIEW,Medium
0.46236555459889567,REJECT,High
0.2731136943051012,REVIEW,Medium
0.37335640318493885,REVIEW,Medium
0.17654204424431227,APPROVE,Low
0.302214063424168,REVIEW,Medium
0.24330376243170754,REVIEW,Medium
0.5111578850178741,REJECT,High
0.5632469187091091,REJECT,High
0.02164240239011651,APPROVE,Low
0.15425483834277284,APPROVE,Low
0.8552521929385052,REJECT,High
0.28257801178751213,REVIEW,Medium
0.9133586781591727,REJECT,High
0.37355727874811917,REVIEW,Medium
0.14273812033520789,APPROVE,Low
0.15783551652063665,APPROVE,Low
0.24228580456677096,REVIEW,Medium
0.12678760324048355,APPROVE,Low
0.4578734945125871,REJECT,High
0.18979070989531177,APPROVE,Low
0.3364969725096071,REVIEW,Medium
0.1357011110554627,APPROVE,Low
0.419238624858889,REJECT,High
0.41322932136348217,REJECT,High
0.48261990913196745,REJECT,High
0.3521528905694246,REVIEW,Medium
0.3410136320683134,REVIEW,Medium
0.2861526287249671,REVIEW,Medium
0.5246312795240594,REJECT,High
0.3232877717695797,REVIEW,Medium
0.7986158768805307,REJECT,High
0.3097580606156656,REVIEW,Medium
0.1951050538452549,APPROVE,Low
0.2767573828470803,REVIEW,Medium
0.4254067797476355,REJECT,High
0.298978803579663,REVIEW,Medium
0.3371181551629532,REVIEW,Medium
0.5288617915984742,REJECT,High
0.44622684410676305,REJECT,High
0.5904613058485053,REJECT,High
0.13771167165656284,APPROVE,Low
0.450007023744314,REJECT,High
0.5253195985191609,REJECT,High
0.39635131405803314,REVIEW,Medium
0.2792666323634156,REVIEW,Medium
0.9600271517845508,REJECT,High
0.4740727793289726,REJECT,High
0.5422161759803035,REJECT,High
0.7913455993756888,REJECT,High
0.5394651615263704,REJECT,High
0.48689482833004105,REJECT,High
0.4236015286569902,REJECT,High
0.36021516029542117,REVIEW,Medium
0.13871133784166273,APPROVE,Low
0.5101175407048243,REJECT,High
0.6027781231330284,REJECT,High
0.5218698996285426,REJECT,High
0.4953745435382842,REJECT,High
0.7770934831624042,REJECT,High
0.14531200354375168,APPROVE,Low
0.3960345272730858,REVIEW,Medium
0.29234214887667437,REVIEW,Medium
0.37005909274962995,REVIEW,Medium
0.36762461299555865,REVIEW,Medium
0.2728494563196938,REVIEW,Medium
0.5199768842164755,REJECT,High
0.47158663928625844,REJECT,High
0.49163415281598544,REJECT,High
0.16290118925374053,APPROVE,Low
0.3269726181984813,REVIEW,Medium
0.3302774004684511,REVIEW,Medium
0.374795980263462,REVIEW,Medium
0.30400188291606167,REVIEW,Medium
0.1558379909678547,APPROVE,Low
0.40206106626746513,REJECT,High
0.48410628141859424,REJECT,High
0.47089532913822457,REJECT,High
0.44589087120711707,REJECT,High
0.3392581284797945,REVIEW,Medium
0.20781562406893406,REVIEW,Medium
0.4628576309599672,REJECT,High
0.5217642718301237,REJECT,High
0.46403386905926475,REJECT,High
0.2820993874593528,REVIEW,Medium
0.43537800672533655,REJECT,High
0.43228295867745475,REJECT,High
0.4852816633642243,REJECT,High
0.44050106645213893,REJECT,High
0.7650516107763111,REJECT,High
0.31791845711709094,REVIEW,Medium
0.18071325492795998,APPROVE,Low
0.16901536786225657,APPROVE,Low
0.4647133035104664,REJECT,High
0.381766602459552,REVIEW,Medium
0.161561071989627,APPROVE,Low
0.40568761863408903,REJECT,High
0.5679869230869204,REJECT,High
0.1561430180156825,APPROVE,Low
0.39898509788532466,REVIEW,Medium
0.4029243227612586,REJECT,High
0.3037551916863044,REVIEW,Medium
0.17650451805732945,APPROVE,Low
0.5327961672961272,REJECT,High
0.8107426445552341,REJECT,High
0.8242526403230921,REJECT,High
0.4639331361804486,REJECT,High
0.6020546445450293,REJECT,High
0.2668015200149221,REVIEW,Medium
0.3954295463975464,REVIEW,Medium
0.7331348990266573,REJECT,High
0.45160022101573594,REJECT,High
0.4517832455151335,REJECT,High
0.8149711451354925,REJECT,High
0.44364942512924604,REJECT,High
0.302777812084988,REVIEW,Medium
0.26830684897286994,REVIEW,Medium
0.15188033602047016,APPROVE,Low
0.482643298177966,REJECT,High
0.3159414538434047,REVIEW,Medium
0.8062616915365761,REJECT,High
0.18507918397009782,APPROVE,Low
0.3874417809456984,REVIEW,Medium
0.04644261586650831,APPROVE,Low
0.3332440288183953,REVIEW,Medium
0.1477013931822211,APPROVE,Low
0.24545876425081156,REVIEW,Medium
0.5159039070260655,REJECT,High
0.2827441517932818,REVIEW,Medium
0.26500404082385026,REVIEW,Medium
0.482230822987766,REJECT,High
0.3767523426838567,REVIEW,Medium
0.16199409032648093,APPROVE,Low
0.29286073640324023,REVIEW,Medium
0.29883640666039885,REVIEW,Medium
0.3430710425495457,REVIEW,Medium
0.6878304994138923,REJECT,High
0.8639703049619393,REJECT,High
0.7008099070592008,REJECT,High
0.4984959584188241,REJECT,High
0.2885070456441108,REVIEW,Medium
0.15791985191818056,APPROVE,Low
0.8577310396334578,REJECT,High
0.39828015239226394,REVIEW,Medium
0.49717997809465264,REJECT,High
0.16646510767428474,APPROVE,Low
0.1553624245545603,APPROVE,Low
0.32147088515823247,REVIEW,Medium
0.39717667441118454,REVIEW,Medium
0.4628977145739903,REJECT,High
0.14943491301370632,APPROVE,Low
0.17808895418127063,APPROVE,Low
0.3741320065837846,REVIEW,Medium
0.4052829466168548,REJECT,High
0.4106054642830757,REJECT,High
0.42019554202203274,REJECT,High
0.5068518072358107,REJECT,High
0.383412645602976,REVIEW,Medium
0.5025968080030702,REJECT,High
0.29283380136115317,REVIEW,Medium
0.4848048135691193,REJECT,High
0.3829064292060527,REVIEW,Medium
0.4826640276956784,REJECT,High
0.5218434332806267,REJECT,High
0.35958250900637345,REVIEW,Medium
0.41551717300538465,REJECT,High
0.4807953362595588,REJECT,High
0.4447238965170272,REJECT,High
0.7089479308102885,REJECT,High
0.42050724302972037,REJECT,High
0.40707813772860246,REJECT,High
0.38974859894803937,REVIEW,Medium
0.2142350719579715,REVIEW,Medium
0.7891684326292385,REJECT,High
0.19426489980547457,APPROVE,Low
0.14231466621305358,APPROVE,Low
0.25352011634024363,REVIEW,Medium
0.3158171478316952,REVIEW,Medium
0.8075961971518294,REJECT,High
0.5197834320253686,REJECT,High
0.3059263486224398,REVIEW,Medium
0.2893309731734815,REVIEW,Medium
0.6902612365737079,REJECT,High
0.3634290292434954,REVIEW,Medium
0.23614509665393263,REVIEW,Medium
0.21877948158391447,REVIEW,Medium
0.5089321693020482,REJECT,High
0.40696258987494727,REJECT,High
0.3341275020081746,REVIEW,Medium
0.5145783198259143,REJECT,High
0.3686719210522205,REVIEW,Medium
0.38402656354205444,REVIEW,Medium
0.5090464496386824,REJECT,High
0.3333623664533848,REVIEW,Medium
0.7978910565593482,REJECT,High
0.5298872620847301,REJECT,High
0.35347053439589415,REVIEW,Medium
0.35287421314692974,REVIEW,Medium
0.16961614304056014,APPROVE,Low
0.49932362220298293,REJECT,High
0.3907931271102133,REVIEW,Medium
0.40578029378692787,REJECT,High
0.14354799938902046,APPROVE,Low
0.30959697575523853,REVIEW,Medium
0.49878657791317166,REJECT,High
0.45462599253292246,REJECT,High
0.5586190681188992,REJECT,High
0.15793791752661446,APPROVE,Low
0.44597236902614257,REJECT,High
0.4293355278800376,REJECT,High
0.333991299191764,REVIEW,Medium
0.43660869517268586,REJECT,High
0.9069437798227612,REJECT,High
0.133850865624616,APPROVE,Low
0.43155399634111336,REJECT,High
0.34539690084083946,REVIEW,Medium
0.45740856669153845,REJECT,High
0.3684300854967153,REVIEW,Medium
0.39806362132123974,REVIEW,Medium
0.5441645981618017,REJECT,High
0.3519542199174233,REVIEW,Medium
0.45719413220722277,REJECT,High
0.4277398448450632,REJECT,High
0.6605313139980878,REJECT,High
0.7899597908542108,REJECT,High
0.6795513062269763,REJECT,High
0.24187577445979944,REVIEW,Medium
0.7450322305414999,REJECT,High
0.4780728145583326,REJECT,High
0.14815207186541354,APPROVE,Low
0.5865957408387397,REJECT,High
0.30876345816518985,REVIEW,Medium
0.10731101789396623,APPROVE,Low
0.30279139114278014,REVIEW,Medium
0.42934917444407117,REJECT,High
0.35193164087955664,REVIEW,Medium
0.34972290430732894,REVIEW,Medium
0.43168725937025315,REJECT,High
0.4111373531275608,REJECT,High
0.5221842980219152,REJECT,High
0.18033584734622107,APPROVE,Low
0.43962296099571596,REJECT,High
0.47136778532826995,REJECT,High
0.7115290886860833,REJECT,High
0.22606721544022967,REVIEW,Medium
0.4681862213696882,REJECT,High
0.19619458448841443,APPROVE,Low
0.4358647733035521,REJECT,High
0.8282106823770383,REJECT,High
0.5071241376382929,REJECT,High
0.52344516540873,REJECT,High
0.2951554884682776,REVIEW,Medium
0.2934325279055847,REVIEW,Medium
0.5283528166714029,REJECT,High
0.8054650465384179,REJECT,High
0.4411254372633363,REJECT,High
0.39743159209286577,REVIEW,Medium
0.5045957437466302,REJECT,High
0.7983194552589511,REJECT,High
0.47877039333111354,REJECT,High
0.4695276967500794,REJECT,High
0.941247588728924,REJECT,High
0.42150650874336737,REJECT,High
0.3675322107333272,REVIEW,Medium
0.5041511452453104,REJECT,High
0.2110559030110443,REVIEW,Medium
0.4781372196315871,REJECT,High
0.3639807446974987,REVIEW,Medium
0.17218536161467535,APPROVE,Low
0.7669900863024356,REJECT,High
0.08359288720455206,APPROVE,Low
0.2667742444762856,REVIEW,Medium
0.19020108751076878,APPROVE,Low
0.22636825297723234,REVIEW,Medium
0.10206133877594216,APPROVE,Low
0.4491803003522895,REJECT,High
0.3569222955280387,REVIEW,Medium
0.2424894967861114,REVIEW,Medium
0.3932749888028338,REVIEW,Medium
0.4305520826182541,REJECT,High
0.18499955298826776,APPROVE,Low
0.5498755695210498,REJECT,High
0.545716773637496,REJECT,High
0.2993533375392305,REVIEW,Medium
0.46364912719016155,REJECT,High
0.3495460931639747,REVIEW,Medium
0.404196957030766,REJECT,High
0.30389154222722015,REVIEW,Medium
0.12700078534211975,APPROVE,Low
0.15999707494487928,APPROVE,Low
0.6306619322639291,REJECT,High
0.35855238983284254,REVIEW,Medium
0.16458034988767545,APPROVE,Low
0.0659680899908099,APPROVE,Low
0.5251561747596782,REJECT,High
0.3314145215071596,REVIEW,Medium
0.5247464713688068,REJECT,High
0.3786618024678012,REVIEW,Medium
0.47808270272706077,REJECT,High
0.7067640802452633,REJECT,High
0.33857249623915475,REVIEW,Medium
0.7181612125468747,REJECT,High
0.31920486599250736,REVIEW,Medium
0.5275283242480621,REJECT,High
0.4227387164372584,REJECT,High
0.49765022052016417,REJECT,High
0.477975186861959,REJECT,High
0.4878475312199807,REJECT,High
0.30940531753770445,REVIEW,Medium
0.33072035742002065,REVIEW,Medium
0.464626983590568,REJECT,High
0.4926325831874199,REJECT,High
0.4168258030047102,REJECT,High
0.2910258953102081,REVIEW,Medium
0.4146531088811172,REJECT,High
0.7786391877888051,REJECT,High
0.16194490280272256,APPROVE,Low
0.5977793254897301,REJECT,High
0.49002084683707764,REJECT,High
0.5209084281624201,REJECT,High
0.4330315602481292,REJECT,High
0.7752735366233272,REJECT,High
0.4711874543131794,REJECT,High
0.0999140474682159,APPROVE,Low
0.4598899655890203,REJECT,High
0.2735923465010792,REVIEW,Medium
0.8117019771316204,REJECT,High
0.598805414950503,REJECT,High
0.4639387415965721,REJECT,High
0.30615570563113226,REVIEW,Medium
0.373423005420379,REVIEW,Medium
0.35263761084001605,REVIEW,Medium
0.577039330671331,REJECT,High
0.4734089847348428,REJECT,High
0.3585033434356355,REVIEW,Medium
0.23145236797513746,REVIEW,Medium
0.45638446907670344,REJECT,High
0.28153888925520537,REVIEW,Medium
0.4520088079765303,REJECT,High
0.28488691199465105,REVIEW,Medium
0.4461620932459268,REJECT,High
0.22800872809614042,REVIEW,Medium
0.2426472874365237,REVIEW,Medium
0.6701406895402786,REJECT,High
0.4274325119427621,REJECT,High
0.44420814577679335,REJECT,High
0.4934326452780258,REJECT,High
0.1360670621537896,APPROVE,Low
0.4659545116719404,REJECT,High
0.7869027901098589,REJECT,High
0.45745667394231515,REJECT,High
0.28370478444438996,REVIEW,Medium
0.4687117666232571,REJECT,High
0.5210692306633601,REJECT,High
0.33850077056289124,REVIEW,Medium
0.46064342041910716,REJECT,High
0.44266010386945587,REJECT,High
0.8198910092552719,REJECT,High
0.41802367683232516,REJECT,High
0.4258847433367926,REJECT,High
0.47020963719544856,REJECT,High
0.333498472024899,REVIEW,Medium
0.3666322948199253,REVIEW,Medium
0.5494562567326052,REJECT,High
0.5185032351927582,REJECT,High
0.3147504517734942,REVIEW,Medium
0.15432149544549129,APPROVE,Low
0.21742033333191144,REVIEW,Medium
0.4947515804747321,REJECT,High
0.3037421616811379,REVIEW,Medium
0.4835112552057208,REJECT,High
0.4591757638949953,REJECT,High
0.38911346744873354,REVIEW,Medium
0.4288086939278499,REJECT,High
0.306032886796766,REVIEW,Medium
0.7584973606400965,REJECT,High
0.4531533080486642,REJECT,High
0.15334750358563187,APPROVE,Low
0.5987980304102443,REJECT,High
0.5150034867225526,REJECT,High
0.44615943218894316,REJECT,High
0.45333685684201996,REJECT,High
0.6708928890121568,REJECT,High
0.4423654543895042,REJECT,High
0.9195489153800747,REJECT,High
0.53379330845742,REJECT,High
0.5279459869996659,REJECT,High
0.4169172075690185,REJECT,High
0.3099797551781629,REVIEW,Medium
0.5969231292603151,REJECT,High
0.4041884168115049,REJECT,High
0.7027282487399898,REJECT,High
0.7415115383810702,REJECT,High
0.6817167392164263,REJECT,High
0.15906514099671162,APPROVE,Low
0.1642687175365149,APPROVE,Low
0.39519871603924844,REVIEW,Medium
0.4028642056405394,REJECT,High
0.48616174329417633,REJECT,High
0.31430951997995765,REVIEW,Medium
0.32079324780989177,REVIEW,Medium
0.6231518814568648,REJECT,High
0.4662253696825195,REJECT,High
0.7078809533986099,REJECT,High
0.1777218739124456,APPROVE,Low
0.37173410538138374,REVIEW,Medium
0.324036832210022,REVIEW,Medium
0.7041595903864295,REJECT,High
0.47687499001409606,REJECT,High
0.3683433424614957,REVIEW,Medium
0.2856356398852575,REVIEW,Medium
0.7498638298631216,REJECT,High
0.3722234454963417,REVIEW,Medium
0.4205692857366782,REJECT,High
0.44899165850228745,REJECT,High
0.11528687569881794,APPROVE,Low
0.3781067945729608,REVIEW,Medium
0.4900312755964131,REJECT,High
0.3540814946816842,REVIEW,Medium
0.7288006507348214,REJECT,High
0.39083763911110586,REVIEW,Medium
0.33517865561654075,REVIEW,Medium
0.39939957920342195,REVIEW,Medium
0.4472465543806967,REJECT,High
0.4572594219517701,REJECT,High
